商標児童百貨店函館市末広町二十間坂際電話二五五七番,,,,37.0×53.0cm,po000652,,,,,,
営業種目絹布綿布毛織物類洋服及付属品類貴金属頭飾品袋物類半袖及呉服小物類化粧品文房具玩具類毛布膝掛靴鞄類旅行小道具類ショール洋傘履物類帽子メリヤス類食料品煙草類装身具雑貨類小児用品類店内には食堂休憩室等の設備有之候間御ゆるり御遊覧の程奉願上候電話番号特長１３３０７番１３８０番１３１９番１１６６番,,,,40.0×53.0cm,po000653,,,,,,
AllkindsofsuperiorforeignarticlesNo.104SUEHIROCHOHAKODATE.TEL.No147和洋小間物帽子メリヤス毛布ゴム沓及旅行具室内装飾敷物類函館末広町一〇四番地電話一四七番,,,,47.0×61.0cm,po000654,,,,,,
函館相生町浅利坂下角電話二三七三番羽衣印小袖綿吹留直綿メリヤス雑貨,,,,39.0×55.0cm,po000655,,,,,,
函館区西川町和洋御菓子調進所,,,,39.0×55.0cm,po000656,,,,,,
函館市末広町西堀近江堂楽器運動具文房具書籍雑誌卸小売電話五四六番パイロット高級万年筆,,,,39.0×55.0cm,po000657,,,,,,
東京市四ッ谷博馬町本店成木屋呉服店電話番町三四七四番函館区末広町支店成木屋呉服店電話一八〇二番,,,,38.0×54.0cm,po000658,,,,,,
特約大販売店北日本製紙株式会社函館湯川優等白ちり紙,,,,38.0×54.0cm,po000659,,,,,,
商標登録意匠登録北日本製紙株式会社函館湯川優等白ちり紙,,,,38.0×54.0cm,po000660,,,,,,
電話十五番十六番二百八十五番函館区弁天町西陣呉服各種糸組物各種関東呉服各種肩掛額各種大島袖薩摩縞各種メリヤス各種米沢呉服各種スカーフ各国産太物各種スカート洋織反物各種マフラ仕立物各種ハンカチーフ綿類各種トンビ糸類各種マント右の外京染,,,,54.0×80.0cm,po000661,,,,,,
電話十三番三〇七番一三一九番呉服太物類諸仕立物類膝掛毛布類洋傘ステッキ類ゴム沓皮靴洋服付属品洋酒食料品化粧品一式儀式用品西洋織物類帽子メリヤス類角巻ショール類カバン類一式旅行用具類洋物雅貨婦人小間物かみかざり一式はきもの類洋服調進,,,,39.0×54.0cm,po000662,,,,,,
電話十三番三〇七番一三一九番一三八〇番,,,,39.0×54.0cm,po000663,,,,,,
電話一〇四八番,,,,39.0×54.0cm,po000664,,,,,,
HAKODATE.,,,,40.0×45.0cm,po000665,,,,,,
御菓子舗函館末広町電話十番・七五六番,,,,55.0×80.0cm,po000666,,,,,,
函館區恵比須町電話一五一六番高等煎餅宮内省御買上品,,,,54.0×78.0cm,po000667,,,,,,
電話十三番三〇七番一三一九番呉服太物類諸仕立物類膝掛毛布類洋傘ステッキ類ゴム沓皮靴洋服付属品洋酒食料品化粧品一式儀式用品西洋織物類帽子メリヤス類角巻ショール類カバン類一式旅行用具類洋物雅貨婦人小間物かみかざり一式はきもの類洋服調進,,,,55.0×80.0cm,po000668,,,,,,
神田今川橋松屋呉服店々頭電話神田四〇番四一番四二番四三番四四番四五番四六番四七番四八番四九番五〇番五一番五二番五三番,,,,54.0×77.0cm,po000669,,,,,,
本店電話五十五番千五百〇五番蓬莱町分店電話九十七番若松町分店電話千三百五十一番,,,,50.0×66.0cm,po000670,,,,,,
電話十三番三〇七番一三一九番呉服太物類諸仕立物類膝掛毛布類洋傘ステッキ類ゴム沓皮靴洋服附属品洋酒食料品化粧品一式儀式用品西洋織物類帽子メリヤス類角巻ショール類カバン類一式旅行用具類洋物雑貨婦人小間物かみかざり一式はきもの類洋服調進,,,,55.0×80.0cm,po000671,,,,,,
,,,,53.0×77.0cm,po000672,,,,,,
白木屋呉服店大坂堺筋東京日本橋白木屋呉服店東京丸の内白木屋出張所横浜尾上町白木屋出張所大坂梅田白木屋出張所京都堺町白木屋仕入店電話番号自四六八〇至四六八四振替口座大坂四三一,,,,54.0×80.0cm,po000673,,,,,,
白木屋呉服店大坂堺筋東京日本橋白木屋呉服店東京丸の内白木屋出張所横浜尾上町白木屋出張所大坂梅田白木屋出張所京都堺町白木屋仕入店電話番号自四六八〇至四六八四自五三〇〇至五三〇二五五九七四四五三振替口座大坂四三一,,,,54.0×80.0cm,po000674,,,,,,
和洋菓子折詰諸国名産,,,,53.0×74.0cm,po000675,,,,,,
函館末広町電話一六五二番営業科目呉服太物洋反物京染取扱東京向半袖,,,,52.0×73.0cm,po000676,,,,,,
雨傘足袋オハキモノ一式函館市谷地頭町,,,,54.0×77.0cm,po000677,,,,,,
神戸市有馬道筋電話元町一七七一吉田屋予ル支店吉田屋予ル本店,,,,53.0×78.0cm,po000678,,,,,,
最新流行洋品各種函館恵比須町毛布シャツホワイトシャツメリヤスショール角巻,,,,54.0×78.0cm,po000679,,,,,,
函館末広町二十間坂際電話二五五七番,,,,27.0×38.0cm,po000680,,,,,,
函館今井呉服店,,,,28.0×39.0cm,po000681,,,,,,
函館市今井呉服洋物店電話十三番三〇七番一三一九番一三八〇番,,,,39.0×54.0cm,po000682,,,,,,
函館今井呉服洋物店電話十三番三〇七番一三一九番一三八〇番,,,,39.0×54.0cm,po000683,,,,,,
函館相生町電話二二九西洋菓子食麺麭ビスケット,,,,55.0×79.0cm,po000684,,,,,,
函館區弁天町電話十五番十六番二百八十五番西陣呉服各種。糸組物各種関東呉服各種。肩掛類各種大島紬薩摩縞各種。メリヤス各種米沢呉服各種。スカーフ各国産太物各種。スカート洋織反物各種。マフラ仕立物各種。ハンカチーフ綿類各種。トンビ糸類各種。マント右の外京染,,,,39.0×53.0cm,po000685,,,,,,
東京日本橋白木屋呉服店ＥＳＴＡＢＬＩＳＨＥＤＩＮ１６６１寛文二年創業電話本局八一四七〇四四七一二八二四七〇五四七一三八三四七〇六四七一四八四四七〇七四七一五四七〇〇四七〇八四七一四七〇一四七〇九四七一七四七〇二四七一〇四七一八四七〇三四七一一四七一九,,,,51.0×78.0cm,po000686,,,,,,
電話十六番二百八十五番函館区弁天町西陣呉服各種糸組物各種関東呉服各種肩掛額各種大島袖薩摩縞各種弥生ケープサンマコートミユゼショール米沢呉服各種。スカーフ各国産太物各種スカート洋織反物各種マフラ仕立物各種ハンケチ綿類各種手袋類糸類各種風呂敷各種,,,,54.0×80.0cm,po000687,,,,,,
注文工料三割引新築落成御披露ノ為メ七月壱日拠ヨリ七月拾五日マデ貴金属品大売出し恵比須町亀田屋小路,,,,40.0×55.0cm,po000689,,,,,,
明治三十七年二月二十日印刷明治三十七年二月二十三日発行編集人長岡庄之助函館区西川町六十番地発行人細井金兵衛函館区末広町三十五番地印刷所小口石版印刷所印刷人小口寅次郎,,,,54.0×78.0cm,po000693,,,,,,
道民生活の安定向上のために社会福祉を増進する北国に適した住宅の建設と生活の改善をすすめ、めぐまれない人々を保護し、病気の対策を強め、働く人の職場をふやし、住み良い社会をきずく。産業の振興につとめる寒地農業をおしすすめ、森林資源を培い、漁村経済を立て直し、中小企業をもりたて、また、道路・河川をととのえ、電源と未開発資源をひらき、産業の総合的な発展をはかる。行政の民主化・能率化をすすめる世論にもとづいて仕事を進め、事務のとり方を一層能率的にたかめ、道民のための道政であるようにつとめる。,,,,72.0×50.0cm,po000695,,,,,,
日本のセメント工業についてセメントの生産より出荷までセメントの用途セメント製品,,,,54.0×38.0cm,po000696,,,,,,
外国郵便サービスが変りました伸びゆく郵便友の会新観光切手,,,,77.0×55.0cm,po000697,,,,,,
季節の花と咲いた郵便週間第二回全日本切手展入賞者新切手続々登場,,,,78.0×54.0cm,po000698,,,,,,
２世紀にはばたけ記念事業のあらまし,,,,51.5×72.5cm,po000699,,,,,,
主催国土緑化推進委員会後援農林省・文部省・林野庁百年の記念にぼくもこの苗木,,,,75.5×53.0cm,po000700,,,,,,
明るい日本を築く教育のためにあなたの村に町に市に教育委員会を！子供たちの教育はあなた方一人一人の責任ですその選挙日は１０月５日文部省,,,,73.0×53.0cm,po000701,,,,,,
主催・法務庁矯正保護強調運動中央委員会後援・司法保護協会再犯防止懇話会,,,,59.0×52.5cm,po000705,,,,,,
１１月１０日みんなそろって、よい委員よい教育,,,,53.2×74.5cm,po000706,,,,,,
四月十日－十六日,,,,51.0×72.5cm,po000707,,,,,,
十和田湖・東北,,,,57.0×38.0cm,po000708,,,,,,
昭和２５年度の事業税特別所得税,,,,52.0×76.0cm,po000709,,,,,,
たべものの衛生週間道営競馬漁村の民主化ではばむものは何か？,,,,52.0×75.0cm,po000710,,,,,,
たのしいハイキング北海道広報課発行,,,,52.0×74.5cm,po000711,,,,,,
４３０万人の協力で水道開発五ヶ年計画の構想,,,,53.0×75.0cm,po000712,,,,,,
愛犬の登録を４月１日－４月３０日登録は市町村窓口で４月１日－６月３０日予防注射は獣医師に動物愛護週間３月１６日～３月２２日,,,,52.0×75.5cm,po000713,,,,,,
電力は労働金庫はねずみは禁煙募集北海道広報課発行,,,,53.0×74.5cm,po000714,,,,,,
赤痢激増患者昨年の４．４倍保菌者昨年の１５倍,,,,53.0×74.5cm,po000715,,,,,,
火災予防（大火撲滅）運動自三月二一日呈三月二七日国民健康保険はすすんで加入いたしましょう,,,,75.0×52.5cm,po000716,,,,,,
書留郵便には価格の御申出を！生れ変った小包料金小包喪大きくなり重くなりアベックで行く「小包はがき」短い期間の私書箱借用第３種郵便物の認可申請手数料かけ足で早い「速達小包」商略には料金受取人払いの郵便を代金引換５０万円也料金後納の担保引下げ郵便取戻しや名宛変更の電報料は,,,,75.0×52.5cm,po000718,,,,,,
防衛大学校特集,,,,54.0×76.5cm,po000719,,,,,,
４月１８日は原子力デー科学技術週間４月１５日～２１日企画構成日本原子力産業会議,,,,51.5×71.0cm,po000720,,,,,,
待望の高速電車が走る…札幌市新しい発電所の登場発行所●電気ものしり教室編集部札幌市大通東１丁目北海道電力株式会社営業課サービス課内郵便番号０６０－９１電話２５－１１１１,,,,51.0×72.5cm,po000721,,,,,,
昭和３８年度一般会計予算類市税の内訳歳入歳出歳出予算のあらまし昭和３８年度主要事業函館市財政事業説明書函館市長吉谷一次,,,,54.0×74.0cm,po000722,,,,,,
新装の特急「あさかぜ」東海道線で列車後部から写す,,,,53.0×38.0cm,po000723,,,,,,
皇后さまから受賞者の胸に看護婦として世界最高の栄誉ナイチンゲール記章授与式,,,,25.5×36.0cm,po000724,,,,,,
リースン夫人に有功章愛の図書を贈る奉仕団が日赤病院へ,,,,25.5×36.0cm,po000725,,,,,,
赤十字１００周年記念大パレード９０の各国旗を掲げて１５００人,,,,25.5×36.0cm,po000726,,,,,,
赤十字関係物故者の慰霊碑天皇・皇后両陛下をおむかえして赤十字１００周年記念大会をひらく,,,,25.5×36.0cm,po000727,,,,,,
赤十字飛行隊の結成東京～新島血液輸送の初訓練,,,,25.5×36.0cm,po000728,,,,,,
北海道交通安全協会函館方面支部北海道警察函館方面本部,,,,39.5×54.5cm,po000729,,,,,,
”協賛マーク”で学校の設備をよくしましょう極東ノート日水のハム・ソーセージ味の素ハイ・ミーギターペイントマジックインキ三ツ矢サイダーヤマハディスクオルガンニッサン石鹸本舗マ・マーマカロニ株式会社ミツワ石鹸ダイヤモンド毛糸キューピーマヨネーズみつびし鉛筆シンクロテープチロリアンチーズエイハンの脱脂綿渡辺製菓,,,,54.5×39.5cm,po000730,,,,,,
北海道市健康保険組合,,,,53.0×37.5cm,po000731,,,,,,
写真八ヶ岳山嶺野に山に緑いっぱい,,,,53.0×35.5cm,po000732,,,,,,
結核を防ぎましょう結核患者は２９２万人結核予防は健康診断から感染は人から人へ排菌者（結核菌を出す人）が、６０万人もいる,,,,54.5×74.5cm,po000734,,,,,,
毎日新聞北海道発行所Ａ支笏洞爺ドリームラインＢ大雪グリーンラインＣ阿寒パノラマコースＤ渡島ロマンコースＥオホーツクコーストライン,,,,54.3×77.4cm,po000735,,,,,,
函館市民体育館主催◎１期〈４月～７月〉◎２期（９月～１２月）◎３期〈１月～３月〉★年間３期開設申込み４月・８月・１２月★会員登録制、会員証交付★指導者配置★修了証の授与（くらしの中にスポーツを）○教室からクラブへ○,,,,83.5×59.0cm,po000737,,,,,,
記念事業記念祝典９月２日・札幌野幌森林公園の造成札幌郊外開拓記念館の設置森林公園内１００年記念塔の建設森林公園内地方記念施設の設置１４箇所地方スポーツの大会全道各地記念植樹の実施全道各地北海道大博覧会６月１４日－８月１８日風雪百年輝く未来,,,,72.0×51.0cm,po000738,,,,,,
■作文■論文主催北海道北海道教育委員会,,,,73.0×51.0cm,po000739,,,,,,
一般会計の概要特別会計の概要公営企業の概要,,,,85.0×58.5cm,po000741,,,,,,
終戦を迎えて四年だがこれからが！,,,,52.0×75.5cm,po000743,,,,,,
まかぬ種は生えぬ,,,,52.0×75.0cm,po000744,,,,,,
供出とリンク物資,,,,53.0×77.0cm,po000745,,,,,,
憲法施行三周年記念日,,,,54.0×77.0cm,po000746,,,,,,
清掃美化運動バードデー小鳥を愛する日,,,,54.0×76.5cm,po000747,,,,,,
農業協同組合をもりたてよう,,,,54.0×73.0cm,po000748,,,,,,
納税準備金税金を楽に納めるために,,,,53.0×75.0cm,po000749,,,,,,
事業税特別所得税の申告をしましょう申告書は昭和２５年の中の所得について記載し１月３１日までに所在支广又は支广税務出張所へ,,,,79.0×54.5cm,po000750,,,,,,
流行する病気をみんなで防ぎましょう,,,,52.5×72.5cm,po000751,,,,,,
教育委員選挙１１月１０日牛馬の骨軟症を防ぎましょう,,,,53.0×73.2cm,po000752,,,,,,
風雪百年輝く未来HOKKAIDOCENTENNIAL1869-1968,,,,103.0×72.5cm,po000755,,,,,,
滋味豊富いか塩から,,,,27.0×52.0cm,po000759,,,,,,
東京日本橋角西川,,,,39.0×54.0cm,po000761,,,,,,
７月十日ヨリ二十一日マデ何品ニ依ラズ御買上金■円毎福引券一枚進呈,,,,79.0×54.0cm,po000762,,,,,,
,,,,89.5×61.0cm,po000770,,,,,,
,,,,91.0×61.0cm,po000776,,,,,,
秩父織物工業組合,,,,90.0×61.5cm,po000777,,,,,,
,,,,91.5×61.5cm,po000780,,,,,,
,,,,91.5×61.5cm,po000781,,,,,,
鹿部絹織物同業組合,,,,91.0×60.0cm,po000782,,,,,,
東京日本橋販売元日本橋印本浜かやぬいめなしかや桃太郎印子供かや夏ふとん,,,,75.5×52.0cm,po000784,,,,,,
昼は活動夜は安眠ふとんと毛布箪笥鏡台モスリンめいせん婦人コート子供洋服日本橋角,,,,54.5×79.0cm,po000785,,,,,,
中元福引大賣出し西川のモスリンめいせん上布称賛の的西川の婦人子供服,,,,55.0×79.0cm,po000786,,,,,,
中元福引大賣出し西川のかや七月一日よりかや特賣ほろかやお子様寝台食卓覆カーテン,,,,54.5×79.0cm,po000787,,,,,,
SUMMERtoAUTUMN夏ヨリ秋,,,,54.0×79.0cm,po000788,,,,,,
一滴の水も地球の贈り物６月１日土→７日金厚生省・都道府県・市町村・水道事業体・日本水道協会・全国簡易水道保護会,,,,83.0×59.0cm,po000789,,,,,,
世界・食の祭典JUNE3(FRI)-OCTOBER30(SUN)1988JUNO'SSAPPPOROJUNO'SHAKODATE,,,,84.0×53.0cm,po000790,,,,,,
１９９１平成３年,,,,72.0×53.0cm,po000791,,,,,,
亀田川の汚れの８０％は一般家庭からの排水です台所から始める自然保護－生活排水対策－昔遊んだ川なのに…,,,,72.0×51.0cm,po000792,,,,,,
